student_id,student_name,student_address,student_branch,subject_id,subject_professor_id,professor_id,professor_name,subject,score_id,score_student_id,score_subject_id,marks,score_exam_id,exam_id,exam_name,exam_marks
7765, Zimemesome, Egypt, computer science, 4552, 5014, 5390, honours degree, physics, 8116, 2769, 5952, 26, 3475, 8601, social sudies, 51
5896, Kokako, Ethiopia, computer science, 9607, 3367, 5618, doctoral degree, graph theory, 478, 3461, 8345, 83, 1183, 2380, graph theory, 91
2499, Ko, Central African Republic, computer science, 6033, 7686, 6989, doctoral degree, prob. theory, 9602, 4650, 672, 97, 2048, 6130, medicine, 30
7761, Sokukuhamko, Libiya, foreign languages, 1337, 1995, 2593, doctoral degree, graph theory, 3090, 6203, 4053, 18, 8998, 6884, differential eq., 90
6551, Sesalo, Central African Republic, engineering, 6004, 9833, 8423, masters's degree, math, 7886, 6765, 5325, 76, 9684, 9163, medicine, 62
6559, Se, Guinea, economics, 4363, 7111, 6569, honours degree, prob. theory, 5840, 8835, 3814, 17, 5387, 7479, foreign language, 58
2848, Soko, Cameroon, computer science, 1191, 6121, 168, masters's degree, differential eq., 6489, 5062, 4132, 59, 8396, 574, programming, 69
2035, Lmmerksulm, Egypt, foreign languages, 370, 2963, 8401, masters's degree, databases, 8920, 3282, 1601, 47, 942, 5124, differential eq., 53
8236, Lo, Burundi, computer science, 9577, 5125, 5201, honours degree, math, 3059, 7117, 8166, 52, 9774, 2233, math, 70
870, Hamse, Burundi, foreign languages, 8814, 3913, 754, doctoral degree, math, 2010, 7643, 2228, 68, 6342, 4127, economics, 24
9950, Hamrkmeka, Kenya, computer science, 4959, 6348, 6230, masters's degree, programming, 415, 5101, 9947, 4, 8483, 646, prob. theory, 44
2364, Sezi, Ghana, economics, 6876, 4768, 4130, doctoral degree, foreign language, 1191, 4348, 9941, 60, 4688, 6802, medicine, 47
678, Kukalmke, Ghana, engineering, 7520, 8841, 5868, doctoral degree, foreign language, 7326, 4476, 2946, 1, 7857, 2500, social sudies, 78
34, Kulmlo, Burundi, natural science, 6210, 362, 4599, honours degree, programming, 9694, 8446, 3638, 42, 6157, 4067, biology, 2
999, Sezirekoku, Mozambique, economics, 1967, 7996, 2791, masters's degree, foreign language, 5073, 4287, 7973, 3, 7669, 1119, prob. theory, 58
3773, Seksasukurk, Cameroon, economics, 3039, 5582, 3565, masters's degree, math, 9095, 9232, 8746, 98, 5575, 8763, social sudies, 10
1281, Skhamzilmlm, Congo, engineering, 5705, 567, 8211, honours degree, physics, 7959, 674, 824, 73, 4688, 5284, differential eq., 22
4060, Mesasuham, Libiya, economics, 3028, 325, 1108, honours degree, social sudies, 3523, 2624, 2482, 28, 985, 5450, economics, 54
5774, Soham, Guinea, natural science, 3759, 884, 5204, honours degree, programming, 2337, 6759, 8940, 93, 5683, 5197, programming, 16
6645, Lo, Ethiopia, economics, 5281, 785, 9250, doctoral degree, differential eq., 237, 9660, 7127, 90, 729, 8677, databases, 27
9441, Suskkokasu, Ethiopia, engineering, 7352, 4685, 637, doctoral degree, graph theory, 6710, 3157, 6633, 54, 7989, 7511, graph theory, 79
4126, Reko, Central African Republic, computer science, 4633, 3833, 7447, honours degree, differential eq., 5884, 72, 3963, 71, 7536, 8549, programming, 31
5459, Sase, Kenya, computer science, 1019, 8272, 608, honours degree, economics, 512, 7400, 8201, 77, 2517, 1211, economics, 28
878, Sehamskku, Egypt, engineering, 1686, 1069, 5849, masters's degree, differential eq., 8658, 8169, 78, 79, 3960, 5388, math, 52
6579, Ku, Egypt, foreign languages, 7, 3856, 2445, masters's degree, biology, 2381, 9563, 7782, 12, 5359, 2929, graph theory, 43
5716, Sasek, Kenya, natural science, 9717, 5240, 4252, doctoral degree, graph theory, 3628, 6021, 7782, 22, 2594, 5276, social sudies, 35
6894, Sarkrk, Cameroon, economics, 9073, 6761, 5956, doctoral degree, programming, 3470, 9072, 7889, 65, 7729, 5072, math, 83
9641, Sorklolmse, Burundi, natural science, 2492, 8867, 2224, doctoral degree, biology, 4201, 8489, 335, 59, 8480, 8978, biology, 96
5220, Skme, Mozambique, engineering, 7999, 699, 9415, doctoral degree, math, 859, 4337, 7561, 13, 3414, 2586, economics, 54
6362, Semeku, Congo, engineering, 1521, 6688, 2003, doctoral degree, graph theory, 2127, 922, 2989, 91, 2834, 7892, economics, 39
6826, Hamhamzikesu, Ethiopia, engineering, 3519, 1447, 3548, masters's degree, foreign language, 5624, 1801, 9309, 60, 4691, 9176, economics, 73
6275, Hamsekskham, Egypt, computer science, 709, 3844, 7414, doctoral degree, economics, 9834, 5805, 6518, 50, 4867, 9823, social sudies, 71
6410, Seksuke, Kenya, natural science, 423, 9531, 3422, doctoral degree, math, 4034, 3870, 6040, 43, 2206, 3949, programming, 87
9627, Zi, Ghana, computer science, 6721, 1157, 475, doctoral degree, medicine, 579, 9564, 7088, 72, 2488, 2620, economics, 8
9104, Sekme, Central African Republic, engineering, 2047, 5485, 4744, masters's degree, math, 4424, 6779, 9594, 44, 6424, 4102, programming, 34
431, Lmrkmeke, Libiya, foreign languages, 7666, 2021, 6962, honours degree, medicine, 748, 4627, 7740, 47, 6429, 809, math, 72
1292, Lmmelose, Ethiopia, natural science, 2999, 2205, 426, honours degree, math, 9157, 1881, 1314, 21, 1896, 8763, physics, 86
8996, Ko, Mozambique, computer science, 9104, 5237, 6631, masters's degree, biology, 3079, 7924, 1662, 50, 7934, 6264, foreign language, 5
4915, Hamre, Libiya, computer science, 3640, 68, 1013, masters's degree, differential eq., 1782, 3787, 1730, 95, 1123, 7553, programming, 83
824, Zizikukasa, Ethiopia, natural science, 610, 1900, 4338, doctoral degree, math, 4573, 5899, 3351, 82, 1453, 5435, medicine, 88
3021, Re, Ethiopia, natural science, 3902, 6108, 3758, masters's degree, differential eq., 3756, 803, 9796, 18, 1656, 8780, programming, 19
3004, Me, Kenya, natural science, 2795, 9206, 99, masters's degree, differential eq., 5140, 518, 1265, 24, 7264, 5755, social sudies, 38
2095, Sekoka, Cameroon, foreign languages, 8565, 8168, 2058, honours degree, physics, 7315, 8297, 5817, 7, 1568, 3078, biology, 7
6509, Sksososek, Libiya, engineering, 6485, 7533, 2074, honours degree, physics, 6597, 1775, 7080, 67, 5104, 3209, databases, 45
1260, Hamrekasek, Libiya, natural science, 997, 7682, 8554, doctoral degree, differential eq., 1995, 6709, 6868, 69, 3263, 528, social sudies, 40
6899, Sulm, Mozambique, computer science, 3464, 5526, 6808, honours degree, databases, 2795, 2476, 5614, 38, 158, 8914, graph theory, 51
8930, Zikokukask, Kenya, natural science, 9081, 5129, 1176, honours degree, prob. theory, 9034, 1045, 1802, 62, 7589, 5566, differential eq., 83
2420, Rekurkkalm, Burundi, natural science, 4646, 2330, 2293, doctoral degree, foreign language, 4109, 6310, 203, 84, 2387, 5863, medicine, 32
8622, Lmsekkasezi, Ghana, economics, 1044, 5258, 9862, doctoral degree, foreign language, 3114, 8924, 4552, 56, 9786, 3932, economics, 79
3356, Ke, Burundi, natural science, 6194, 5968, 3986, masters's degree, math, 6955, 3860, 8037, 30, 9898, 7989, economics, 58
1978, Saresosuso, Ethiopia, economics, 1723, 3291, 6769, honours degree, foreign language, 3725, 1953, 965, 48, 3578, 230, math, 94
3130, Zikakeziko, Congo, engineering, 1633, 4007, 4733, doctoral degree, prob. theory, 6383, 5040, 6702, 25, 4683, 8922, differential eq., 60
6202, Zi, Congo, engineering, 204, 982, 1758, honours degree, medicine, 7567, 9958, 6218, 64, 4945, 8956, foreign language, 5
4830, Re, Libiya, computer science, 3040, 1108, 4671, masters's degree, social sudies, 9636, 7417, 2314, 79, 7841, 193, databases, 23
1133, Kosulmham, Cameroon, computer science, 8874, 5443, 176, doctoral degree, medicine, 3920, 4511, 1208, 72, 1034, 2122, math, 80
5942, Sohamkuzisek, Central African Republic, economics, 6560, 1703, 4722, honours degree, math, 6166, 7110, 718, 47, 8156, 211, medicine, 40
5427, Loresu, Egypt, economics, 8945, 189, 8965, doctoral degree, foreign language, 9240, 1131, 9336, 31, 3608, 653, biology, 29
1687, Suse, Guinea, economics, 6293, 5114, 7851, masters's degree, math, 906, 6942, 2568, 22, 1611, 5238, foreign language, 40
5568, Selosoko, Egypt, foreign languages, 1880, 7060, 7003, masters's degree, differential eq., 9130, 3994, 350, 91, 2583, 7891, graph theory, 87
4983, Lo, Ghana, natural science, 3448, 8519, 6786, honours degree, prob. theory, 9698, 4991, 6994, 96, 3757, 1528, differential eq., 48
8709, Rekare, Burundi, economics, 5779, 8830, 172, honours degree, programming, 4998, 8402, 911, 89, 7304, 5514, economics, 60
726, Kameloseko, Kenya, foreign languages, 9866, 4053, 5834, honours degree, databases, 6569, 8696, 691, 2, 8862, 2958, math, 54
9365, Kulmselm, Libiya, computer science, 6576, 4783, 8769, honours degree, graph theory, 6367, 6932, 4130, 30, 1883, 6608, social sudies, 2
4795, Lm, Ghana, computer science, 667, 725, 7550, honours degree, social sudies, 8343, 2445, 1559, 29, 133, 4701, medicine, 9
2974, Lm, Congo, computer science, 2151, 7680, 6106, doctoral degree, differential eq., 3314, 3667, 7308, 41, 292, 6076, programming, 97
3299, Surk, Cameroon, natural science, 1221, 6875, 9341, masters's degree, economics, 8176, 7017, 5489, 98, 8703, 9554, biology, 92
1519, Lmzi, Burundi, natural science, 2521, 4569, 9692, masters's degree, prob. theory, 5951, 4029, 6714, 42, 9742, 6790, foreign language, 93
1830, Lm, Central African Republic, economics, 2493, 9937, 4836, masters's degree, medicine, 8929, 4783, 6631, 94, 7568, 7611, databases, 86
8810, Keseke, Ghana, computer science, 801, 759, 4497, honours degree, programming, 9046, 9060, 6654, 80, 6458, 4350, biology, 45
2255, Ku, Egypt, engineering, 778, 6133, 2735, doctoral degree, databases, 7774, 3064, 4467, 38, 359, 8179, programming, 20
7258, Relo, Egypt, foreign languages, 367, 3799, 7729, masters's degree, medicine, 4659, 9610, 5465, 44, 6820, 2812, social sudies, 96
8481, Relore, Ethiopia, natural science, 6614, 9002, 250, doctoral degree, prob. theory, 5995, 4213, 1132, 37, 9420, 6488, programming, 82
4707, Kurekeke, Egypt, computer science, 8090, 913, 1183, masters's degree, physics, 1617, 4649, 6627, 3, 5191, 4257, databases, 92
2293, Sksahamka, Egypt, engineering, 2266, 4916, 1121, honours degree, economics, 1563, 2855, 7173, 43, 7131, 8922, economics, 2
6431, Kokark, Kenya, foreign languages, 1879, 6645, 3333, masters's degree, biology, 9273, 7610, 2113, 74, 3862, 5877, biology, 5
5030, Ko, Central African Republic, natural science, 4514, 9474, 3794, doctoral degree, prob. theory, 9065, 6834, 4551, 33, 8838, 94, biology, 54
7869, Salm, Congo, foreign languages, 4094, 8903, 2947, masters's degree, differential eq., 9055, 659, 3065, 1, 202, 7152, medicine, 78
5814, Kuzikeko, Burundi, economics, 9433, 9891, 1882, masters's degree, biology, 5628, 4862, 5571, 39, 4329, 7476, medicine, 93
2326, Losesu, Congo, economics, 5203, 8590, 2439, masters's degree, economics, 1536, 6147, 9946, 4, 4365, 4773, medicine, 48
2371, Kususosasu, Mozambique, economics, 8910, 6007, 3977, honours degree, economics, 885, 7096, 9556, 32, 6007, 2198, graph theory, 53
7522, Losek, Cameroon, computer science, 8406, 3445, 2759, masters's degree, social sudies, 8468, 7464, 925, 62, 622, 1271, economics, 37
7475, Kerekerese, Guinea, economics, 7110, 9819, 7142, doctoral degree, graph theory, 928, 5609, 4725, 48, 4325, 1619, programming, 13
1629, Relomezilo, Ghana, computer science, 9920, 5426, 7533, masters's degree, math, 2210, 214, 7808, 10, 6068, 9529, math, 21
9421, Mesurksa, Ghana, engineering, 8964, 7915, 1370, masters's degree, physics, 2885, 9390, 4054, 4, 2099, 4542, differential eq., 58
862, Sa, Ghana, foreign languages, 7519, 2142, 863, doctoral degree, graph theory, 6960, 2239, 121, 66, 2842, 2767, databases, 77
1214, Skhamlosa, Central African Republic, foreign languages, 242, 5740, 2996, honours degree, economics, 9928, 3136, 1320, 12, 8719, 2614, databases, 23
2841, So, Central African Republic, foreign languages, 2510, 4384, 2003, masters's degree, physics, 5974, 9555, 8016, 13, 9388, 9936, social sudies, 23
3107, Lolmkeseklo, Ghana, natural science, 9956, 1191, 7072, honours degree, programming, 5567, 1472, 6888, 63, 722, 3145, physics, 59
7918, Lososkse, Congo, computer science, 8871, 5850, 9947, doctoral degree, prob. theory, 2774, 6200, 342, 24, 6584, 3996, social sudies, 17
7402, Hamkosukuko, Ghana, natural science, 1486, 3418, 1954, masters's degree, economics, 8653, 2319, 7328, 62, 9857, 1518, programming, 53
6872, Kosesk, Egypt, computer science, 5657, 2645, 9653, masters's degree, differential eq., 3530, 4021, 468, 53, 9956, 5756, physics, 7
6108, Sark, Ghana, engineering, 577, 1131, 4518, doctoral degree, biology, 290, 8024, 2074, 72, 9360, 9316, math, 24
2583, Sukorkkolo, Ethiopia, computer science, 4057, 319, 5779, masters's degree, databases, 3220, 8390, 5196, 51, 4490, 976, economics, 73
161, Hamrkmerelo, Burundi, economics, 6834, 7942, 7839, honours degree, databases, 4637, 1113, 1817, 7, 9063, 230, foreign language, 47
6442, Lm, Mozambique, natural science, 6862, 1162, 7783, honours degree, social sudies, 6334, 4254, 3795, 92, 7552, 2802, biology, 39
3926, Ka, Central African Republic, natural science, 8005, 5744, 5361, honours degree, foreign language, 3846, 7069, 8218, 71, 5832, 4259, programming, 27
86, Mekahamrkse, Ethiopia, natural science, 2816, 9771, 482, honours degree, math, 5999, 3652, 4818, 11, 6103, 9577, foreign language, 34
7232, Rerkkeham, Cameroon, economics, 9719, 4172, 1926, doctoral degree, differential eq., 272, 2062, 276, 50, 5932, 3956, databases, 64
7684, Sek, Libiya, economics, 9214, 8883, 6241, honours degree, economics, 7032, 4135, 6823, 9, 5804, 1225, programming, 41
5769, Ziskse, Kenya, engineering, 1436, 8608, 4438, honours degree, databases, 5734, 996, 102, 51, 428, 5875, biology, 58
8301, Sosk, Mozambique, engineering, 381, 9894, 8568, masters's degree, biology, 6047, 9391, 2313, 27, 3568, 8943, differential eq., 6
4518, Lmsa, Cameroon, economics, 4962, 8538, 7469, masters's degree, differential eq., 8200, 2797, 2796, 35, 9089, 8483, prob. theory, 68
6578, Sklokosalo, Libiya, natural science, 42, 1087, 2612, masters's degree, databases, 9276, 5677, 279, 82, 9303, 3380, prob. theory, 20
6714, Re, Guinea, economics, 9166, 3345, 7444, masters's degree, programming, 4495, 3178, 1593, 25, 3059, 7816, physics, 30
4590, Kosk, Mozambique, natural science, 2456, 1542, 7160, masters's degree, programming, 2175, 602, 8906, 95, 3671, 6681, databases, 16
6560, Lorkreso, Mozambique, engineering, 7764, 3801, 4373, masters's degree, programming, 511, 9129, 3573, 32, 867, 9609, graph theory, 39
9212, Sk, Congo, economics, 2096, 828, 6304, doctoral degree, math, 2961, 3700, 295, 60, 7109, 4402, differential eq., 77
5115, Kalozirkso, Egypt, foreign languages, 5783, 9690, 5187, honours degree, social sudies, 7515, 1533, 5366, 91, 3520, 1247, foreign language, 64
7476, Seko, Congo, foreign languages, 2992, 9992, 9859, doctoral degree, physics, 5572, 2443, 1779, 29, 2708, 5613, foreign language, 39
763, Rerk, Burundi, engineering, 8202, 6349, 6430, doctoral degree, databases, 7531, 6113, 96, 33, 2611, 3782, graph theory, 43
8832, Kasekke, Burundi, natural science, 1609, 8463, 424, doctoral degree, social sudies, 7292, 1141, 9462, 37, 2715, 4367, differential eq., 81
754, Susumeku, Ethiopia, computer science, 6986, 651, 9696, honours degree, physics, 6019, 3362, 6021, 99, 3505, 603, graph theory, 8
1836, Kelolo, Central African Republic, natural science, 3804, 6390, 8860, masters's degree, biology, 2744, 4256, 9404, 24, 3208, 8222, math, 61
8738, Zizirk, Central African Republic, engineering, 2916, 6628, 90, honours degree, graph theory, 8623, 4707, 990, 65, 8235, 4520, programming, 33
8627, Lolokoko, Egypt, foreign languages, 9206, 9972, 3814, doctoral degree, prob. theory, 4445, 4826, 4165, 34, 2694, 9534, medicine, 25
5781, Reham, Libiya, natural science, 6337, 6975, 7170, honours degree, programming, 6942, 4292, 7547, 84, 8971, 1941, foreign language, 88
9062, Mehamlm, Central African Republic, foreign languages, 2978, 8, 1691, doctoral degree, math, 6933, 4156, 222, 34, 2232, 805, economics, 27
5707, Hamsek, Ghana, foreign languages, 9012, 6236, 1289, doctoral degree, databases, 8358, 2558, 466, 88, 1985, 357, graph theory, 31
8728, Ke, Congo, engineering, 2866, 5968, 635, masters's degree, differential eq., 4297, 227, 1035, 74, 4821, 5280, economics, 1
2352, Kekulo, Burundi, engineering, 61, 2592, 8116, masters's degree, economics, 4043, 5467, 8021, 5, 1256, 2177, prob. theory, 59
2175, Sosazilo, Ghana, economics, 1334, 2851, 340, honours degree, graph theory, 6997, 2432, 2463, 16, 8907, 4136, biology, 24
2409, Resek, Congo, economics, 8798, 9626, 6771, honours degree, differential eq., 3583, 5877, 1890, 46, 7779, 3088, math, 83
1991, Lolmskse, Egypt, economics, 7479, 3093, 5505, honours degree, social sudies, 2186, 3849, 5950, 66, 6058, 9187, math, 92
1889, Selmloko, Cameroon, computer science, 7063, 5311, 6443, masters's degree, social sudies, 5515, 4285, 5182, 26, 9316, 1137, social sudies, 22
7373, Lmsekreme, Burundi, natural science, 8312, 8505, 4076, honours degree, prob. theory, 2165, 1487, 7276, 92, 6351, 1697, social sudies, 94
1744, Sek, Libiya, natural science, 4394, 9397, 8789, doctoral degree, social sudies, 8888, 8261, 6982, 75, 9136, 4257, physics, 35
9400, Kusa, Ghana, computer science, 5216, 4441, 5385, honours degree, databases, 2598, 1417, 6950, 77, 2193, 4225, medicine, 50
9033, Se, Burundi, foreign languages, 1612, 2400, 9502, doctoral degree, physics, 5112, 6996, 471, 73, 2660, 1561, math, 92
9874, Rehamkaka, Guinea, natural science, 2888, 9666, 6171, doctoral degree, medicine, 4947, 8371, 3663, 27, 233, 9913, physics, 46
8417, Selmhamzi, Mozambique, engineering, 6330, 6107, 6272, doctoral degree, prob. theory, 5543, 2136, 3082, 29, 6189, 5365, prob. theory, 78
8234, Sakusu, Kenya, engineering, 7142, 6038, 2398, honours degree, differential eq., 6741, 8176, 3500, 35, 3790, 3722, physics, 88
1723, Kume, Burundi, economics, 5280, 3314, 5935, doctoral degree, medicine, 1911, 1581, 5418, 61, 2247, 334, prob. theory, 76
8184, Lmskku, Guinea, computer science, 3955, 2137, 5827, masters's degree, economics, 8929, 3392, 7535, 42, 7046, 1021, databases, 87
75, Lo, Burundi, engineering, 7942, 4332, 6624, masters's degree, differential eq., 5117, 3255, 6111, 98, 1731, 3682, economics, 83
8643, Ko, Ghana, engineering, 4402, 7785, 276, honours degree, foreign language, 6607, 397, 4871, 23, 8743, 1753, databases, 48
8686, Kokelokure, Guinea, economics, 6900, 6779, 2943, masters's degree, social sudies, 8090, 6787, 9204, 21, 2540, 3366, social sudies, 81
9376, Seke, Mozambique, economics, 7449, 5940, 6845, doctoral degree, medicine, 6935, 9055, 6858, 41, 5014, 8197, graph theory, 43
130, Mekesk, Ethiopia, engineering, 573, 239, 8907, doctoral degree, biology, 3397, 9101, 9601, 74, 9905, 1503, biology, 29
4021, Rksekkoham, Egypt, engineering, 4515, 8707, 2041, doctoral degree, math, 9669, 7985, 5177, 22, 7515, 4508, databases, 34
7304, Mesoko, Libiya, engineering, 8855, 828, 9816, doctoral degree, physics, 9141, 78, 3613, 98, 934, 288, prob. theory, 15
9263, Kalo, Cameroon, foreign languages, 8352, 4777, 8904, masters's degree, differential eq., 8680, 7709, 4665, 55, 2806, 2511, social sudies, 44
5268, Kosksekso, Ethiopia, natural science, 2286, 5543, 7437, honours degree, programming, 8904, 2475, 1320, 88, 5299, 1949, economics, 30
2999, Ko, Guinea, engineering, 605, 2419, 4601, masters's degree, biology, 2002, 9434, 5797, 28, 3082, 4915, medicine, 14
5243, Kukekoso, Guinea, natural science, 961, 6608, 713, masters's degree, graph theory, 5347, 5884, 2865, 61, 492, 6513, economics, 84
2827, Sosa, Mozambique, economics, 4584, 8111, 5689, honours degree, databases, 3797, 3412, 5142, 32, 9741, 6817, social sudies, 91
9831, Kame, Burundi, computer science, 7763, 2190, 8087, masters's degree, math, 7981, 1788, 2845, 89, 6563, 7834, math, 93
5690, Sesklomeko, Cameroon, engineering, 153, 1544, 5665, honours degree, databases, 4850, 1164, 3209, 80, 4978, 3272, differential eq., 16
9474, Kesakusek, Ghana, natural science, 121, 715, 2189, masters's degree, databases, 5770, 3865, 125, 7, 3361, 5538, databases, 12
6400, Mesu, Congo, computer science, 10, 5531, 4888, honours degree, foreign language, 7036, 3883, 9413, 77, 5398, 6856, physics, 27
9048, Kozisu, Burundi, natural science, 2824, 1022, 713, masters's degree, foreign language, 3107, 5588, 6462, 5, 3928, 2784, math, 59
5170, Sume, Burundi, economics, 3878, 471, 8413, masters's degree, math, 4397, 7581, 7867, 80, 7814, 6873, foreign language, 11
7597, Su, Burundi, computer science, 7622, 3492, 5801, honours degree, social sudies, 7345, 5720, 686, 79, 9113, 6103, prob. theory, 60
3452, Kelm, Guinea, economics, 1578, 335, 3990, honours degree, databases, 8551, 452, 9589, 74, 6438, 5659, databases, 64
8478, Kuse, Kenya, natural science, 8461, 5691, 334, doctoral degree, databases, 8611, 8290, 4701, 84, 7938, 5501, biology, 3
7246, Sek, Mozambique, economics, 4881, 312, 2976, masters's degree, biology, 4498, 3821, 5839, 16, 69, 9462, foreign language, 35
7572, Koloke, Kenya, natural science, 7666, 239, 3143, masters's degree, math, 5506, 2591, 2245, 87, 8889, 5277, programming, 52
7322, Sesoziko, Egypt, foreign languages, 6226, 5214, 8824, masters's degree, social sudies, 3497, 3350, 464, 30, 6952, 989, biology, 34
2838, Sake, Kenya, computer science, 8728, 3183, 216, honours degree, prob. theory, 6032, 9676, 6920, 68, 4266, 3371, foreign language, 54
6314, Kosuhamlmka, Mozambique, natural science, 8160, 7451, 197, masters's degree, math, 8057, 3229, 7014, 7, 3568, 1587, medicine, 61
7100, Sesklozilm, Ethiopia, foreign languages, 344, 5160, 7209, honours degree, medicine, 7339, 2889, 6313, 57, 7185, 3757, differential eq., 98
7720, Hamsk, Guinea, economics, 3503, 8873, 9874, doctoral degree, biology, 8927, 8520, 1974, 24, 1436, 8408, databases, 5
7056, Selolm, Cameroon, natural science, 5540, 7412, 1224, masters's degree, graph theory, 7970, 5280, 2567, 96, 9950, 316, prob. theory, 42
4195, Surekusa, Ethiopia, foreign languages, 8448, 5154, 3623, honours degree, medicine, 8738, 4493, 2181, 23, 7003, 2911, economics, 94
4522, Kususekreko, Cameroon, computer science, 5183, 8594, 5009, honours degree, math, 4519, 917, 4911, 74, 6519, 6934, physics, 43
5834, Sarklmkuku, Cameroon, economics, 281, 1156, 1171, doctoral degree, economics, 2194, 9961, 6816, 64, 4168, 3242, physics, 40
9587, Zikesa, Guinea, engineering, 8936, 8071, 3766, honours degree, medicine, 1972, 4150, 8806, 96, 3055, 1302, foreign language, 31
1493, Sasu, Burundi, economics, 9934, 9814, 4878, masters's degree, medicine, 1855, 6076, 1369, 29, 6995, 718, databases, 74
6685, Hamresksksu, Mozambique, engineering, 8215, 1840, 4499, masters's degree, prob. theory, 8396, 5515, 7286, 97, 6329, 7462, economics, 93
3537, Zisasalm, Mozambique, engineering, 1315, 1593, 8505, honours degree, social sudies, 1643, 6593, 1670, 90, 3140, 4075, prob. theory, 83
4855, Sokazikeko, Ghana, engineering, 9318, 3705, 2770, doctoral degree, foreign language, 973, 5138, 7202, 98, 6142, 2457, biology, 4
7277, Kakume, Cameroon, foreign languages, 9636, 6965, 5689, doctoral degree, differential eq., 6502, 5154, 93, 10, 8271, 9252, physics, 49
2778, Zi, Mozambique, economics, 8915, 5050, 7519, honours degree, economics, 1374, 2827, 7603, 5, 8929, 49, physics, 25
3683, Suskrkse, Ethiopia, foreign languages, 3280, 1399, 6608, honours degree, programming, 6800, 8959, 3229, 41, 8919, 7278, biology, 58
104, Kukerk, Ghana, natural science, 8841, 1399, 9051, honours degree, social sudies, 3942, 8913, 3549, 14, 4718, 7118, differential eq., 4
7463, Kumeloserk, Ghana, computer science, 3659, 7800, 4986, honours degree, graph theory, 8221, 7664, 3686, 75, 9342, 1944, databases, 21
3215, Serklosolo, Central African Republic, foreign languages, 7344, 9890, 504, honours degree, medicine, 888, 8767, 766, 5, 2149, 6954, graph theory, 88
1926, Zisasusuham, Mozambique, natural science, 6581, 8226, 2850, doctoral degree, differential eq., 2160, 8899, 2006, 67, 5079, 3747, databases, 22
442, Lo, Congo, natural science, 3260, 455, 9298, masters's degree, economics, 5667, 1715, 4246, 54, 4050, 6136, biology, 64
6538, Kolmsksasa, Central African Republic, foreign languages, 1092, 5999, 694, masters's degree, math, 4548, 440, 6691, 20, 2988, 4841, programming, 94
9800, Loreka, Kenya, computer science, 529, 5066, 9845, doctoral degree, physics, 8962, 5105, 1233, 38, 6144, 6766, graph theory, 43
2410, Kulosa, Libiya, economics, 5024, 4286, 2060, honours degree, databases, 6165, 3946, 7446, 33, 2083, 4820, graph theory, 20
7101, Sasahamse, Congo, natural science, 2186, 4891, 2960, masters's degree, foreign language, 3902, 3027, 2878, 96, 7940, 9254, social sudies, 40
4168, Kuzisekkosek, Central African Republic, economics, 5139, 915, 6525, honours degree, math, 8394, 1286, 3131, 11, 9413, 8125, economics, 62
5633, Resume, Ethiopia, foreign languages, 2125, 9695, 7143, honours degree, programming, 5071, 9555, 3753, 5, 1194, 267, social sudies, 49
1186, Mesu, Cameroon, economics, 3419, 1204, 4345, honours degree, differential eq., 9716, 4061, 9058, 41, 1767, 1614, differential eq., 71
7096, Lork, Cameroon, natural science, 3234, 6331, 389, honours degree, medicine, 8843, 184, 4964, 16, 5997, 705, foreign language, 96
9281, Sksk, Cameroon, natural science, 9638, 5091, 2041, masters's degree, prob. theory, 6806, 8964, 6278, 32, 6562, 7746, physics, 23
9216, Sa, Burundi, engineering, 8139, 2536, 7004, doctoral degree, prob. theory, 5220, 1242, 9419, 85, 361, 3857, biology, 44
6416, Kozikosa, Ethiopia, foreign languages, 8468, 4819, 6654, honours degree, foreign language, 8871, 749, 1867, 62, 1379, 8832, physics, 57
3607, Lome, Ethiopia, economics, 9463, 8828, 7944, masters's degree, math, 2055, 7340, 4751, 28, 7745, 9308, social sudies, 18
1573, Lo, Congo, computer science, 7397, 7673, 895, honours degree, medicine, 9791, 4193, 8880, 14, 5738, 9047, biology, 2
6640, Ko, Kenya, foreign languages, 3903, 8929, 3733, masters's degree, prob. theory, 1040, 4797, 8968, 23, 5160, 587, economics, 94
8522, Mesoke, Ghana, natural science, 7087, 6323, 7768, honours degree, economics, 9969, 7560, 5700, 24, 672, 1812, math, 94
4192, Kaku, Guinea, foreign languages, 3128, 737, 5365, masters's degree, differential eq., 8444, 8822, 988, 38, 8694, 3256, foreign language, 64
3757, Sukuzi, Guinea, foreign languages, 9041, 4600, 4076, honours degree, math, 5914, 8199, 2114, 20, 3923, 424, medicine, 57
2501, Kosasa, Cameroon, foreign languages, 1740, 9596, 8782, doctoral degree, foreign language, 4685, 2064, 272, 82, 8156, 7727, economics, 34
1908, Koresekso, Libiya, natural science, 1512, 6254, 41, honours degree, differential eq., 6395, 9106, 9728, 91, 4387, 2731, biology, 87
8928, Losekseksek, Congo, economics, 9537, 3121, 7223, masters's degree, physics, 8033, 4732, 2042, 100, 9230, 381, foreign language, 8
2562, Sekekoreku, Mozambique, natural science, 3377, 403, 5614, masters's degree, social sudies, 6980, 1989, 6987, 83, 8883, 6589, economics, 82
9974, Samesu, Cameroon, economics, 4980, 5636, 5389, doctoral degree, foreign language, 6150, 9196, 6025, 19, 3527, 1396, prob. theory, 89
524, Sksasuham, Mozambique, economics, 4727, 1981, 5152, doctoral degree, math, 2105, 7598, 8347, 65, 1671, 4813, physics, 15
